,distance,sentiment
jerkier,0.29922566371681414,-0.2732
jerkiest,0.35176991150442477,-0.2732
jerking,0.26935840707964603,-0.34
jerkings,0.29867256637168144,-0.34
jerks,0.33904867256637167,-0.2732
jerky,0.4452433628318584,-0.34
jest,0.35564159292035397,0.296
jested,0.3733407079646018,0.296
jester,0.435287610619469,-0.4404
jesters,0.49170353982300885,-0.4404
jesting,0.3899336283185841,0.296
jests,0.4596238938053097,0.296
jewel,0.3368362831858407,0.3612
jewelled,0.3346238938053097,0.3612
jewels,0.41814159292035397,0.4588
jilted,0.3019911504424779,-0.5106
jimmy,0.41482300884955753,0.5106
jinx,0.37942477876106195,-0.5423
jinxed,0.3971238938053097,0.5267
jinxes,0.4717920353982301,-0.5423
jittery,0.6194690265486725,-0.25
job,0.17035398230088494,-0.4019
jobs,0.2948008849557522,-0.4019
jock,0.20464601769911506,0.2732
jockey,0.396570796460177,-0.4588
jockeying,0.3346238938053097,-0.4588
jockeys,0.45298672566371684,-0.4588
jocular,0.4231194690265487,0.296
jocularity,0.40763274336283184,0.296
john,0.23783185840707965,-0.4404
join,0.24280973451327434,0.296
joined,0.2605088495575221,0.296
joining,0.2771017699115044,0.296
joins,0.3467920353982301,0.296
joint,0.36172566371681414,0.296
joints,0.4430309734513274,0.296
joke,0.21128318584070796,0.296
joked,0.22400442477876106,0.3182
joker,0.3014380530973451,0.128
jokers,0.3827433628318584,0.128
jokes,0.31526548672566373,0.25
jokey,0.42146017699115046,0.2732
joking,0.2676991150442478,0.2263
jollier,0.3108407079646018,0.5267
jolliest,0.3633849557522124,0.5994
jollify,0.413716814159292,0.4767
jollily,0.4269911504424779,0.5719
jollity,0.5066371681415929,0.4215
jolly,0.45685840707964603,0.5106
jolt,0.3440265486725664,-0.3818
jolted,0.36172566371681414,-0.0772
jolting,0.37831858407079644,-0.25
jolts,0.4480088495575221,-0.3818
jovial,0.4120575221238938,0.4404
joviality,0.5226769911504425,0.4215
joy,0.4120575221238938,0.5859
joyed,0.44081858407079644,0.5994
joyful,0.5790929203539823,0.5994
joyfully,0.6930309734513275,0.5423
joyfulness,0.5713495575221239,0.5719
joyless,0.6039823008849557,-0.5423
joylessness,0.5608407079646017,-0.5719
joyous,0.6996681415929203,0.6249
joyously,0.8136061946902655,0.5994
joyousness,0.691924778761062,0.5859
joyride,0.5381637168141593,0.2732
joyrider,0.5569690265486725,0.1779
joyriders,0.5569690265486725,0.3182
joyriding,0.4817477876106195,0.2263
joys,0.536504424778761,0.4939
joystick,0.6388274336283186,0.1779
joysticks,0.6388274336283186,0.0516
jubilant,0.3971238938053097,0.6124
jubilantly,0.3545353982300885,0.5574
jubilate,0.398783185840708,0.4404
jubilation,0.35896017699115046,0.5859
judder,0.3639380530973451,-0.1779
juddered,0.34623893805309736,-0.1779
juddering,0.3019911504424779,-0.1779
judders,0.42035398230088494,-0.1779
judge,0.29701327433628316,0.5267
judges,0.37831858407079644,0.5267
judicious,0.3821902654867257,0.4767
jug,0.27267699115044247,-0.34
jugged,0.3086283185840708,-0.34
jugs,0.3971238938053097,-0.34
jumble,0.3678097345132743,-0.4215
jumbled,0.3661504424778761,-0.2263
jumbles,0.42422566371681414,-0.4215
jump,0.3954646017699115,-0.3182
jumped,0.4131637168141593,-0.3182
jumpier,0.4596238938053097,-0.25
jumpiest,0.5121681415929203,-0.25
jumpiness,0.46349557522123896,-0.296
jumping,0.4297566371681416,-0.3182
jumps,0.49944690265486724,-0.3182
jumpy,0.605641592920354,-0.25
junction,0.4684734513274336,0.296
junctions,0.4684734513274336,0.296
juncture,0.5978982300884956,0.296
junkie,0.37831858407079644,-0.4404
junkies,0.43473451327433627,-0.4404
jurist,0.6001106194690266,0.5267
jurists,0.6565265486725663,0.5267
just,0.5326327433628318,0.3182
justice,0.5530973451327433,0.5267
justices,0.5824115044247787,0.5267
justifiably,0.5403761061946902,0.25
justificatory,0.5342920353982301,0.0258
justified,0.4983407079646018,0.4019
justifies,0.5232300884955752,0.0772
justify,0.6996681415929203,0.0772
justifying,0.6377212389380531,0.0772
justness,0.668141592920354,0.296
jutting,0.584070796460177,0.3818
kale,0.1515486725663717,-0.0516
keen,0.16150442477876106,0.3612
keener,0.2411504424778761,0.128
keenest,0.3230088495575221,0.4404
keening,0.19579646017699115,-0.1779
keenly,0.372787610619469,0.25
keenness,0.29701327433628316,0.34
keep,0.1836283185840708,0.4019
keeping,0.2179203539823009,0.34
keeps,0.28761061946902655,0.4019
kept,0.3202433628318584,0.0258
kick,0.1543141592920354,0.3612
kicked,0.1720132743362832,-0.3612
kicking,0.1886061946902655,-0.3612
kicks,0.25829646017699115,0.3612
kid,0.11780973451327434,0.5106
kidded,0.15210176991150443,0.5106
kidding,0.16869469026548672,0.1027
kids,0.24225663716814158,0.5106
kill,0.1963495575221239,-0.6908
killed,0.2140486725663717,-0.6705
killer,0.27599557522123896,-0.6486
killers,0.33241150442477874,-0.6486
killing,0.230641592920354,-0.6597
killings,0.25995575221238937,-0.6705
killjoy,0.4021017699115044,-0.4767
killjoys,0.4314159292035398,-0.4019
kills,0.30033185840707965,-0.5423
kind,0.18971238938053098,0.5267
kinder,0.26935840707964603,0.4939
kindest,0.351216814159292,0.5267
kindle,0.22400442477876106,-0.34
kindled,0.22234513274336284,-0.34
kindles,0.28042035398230086,-0.34
kindlier,0.2372787610619469,0.4019
kindliest,0.25829646017699115,0.4019
kindliness,0.21626106194690264,0.4404
kindling,0.20962389380530974,-0.34
kindly,0.40099557522123896,0.4939
kindness,0.3252212389380531,0.4588
kindnesses,0.2942477876106195,0.5106
kinds,0.2936946902654867,0.5267
kinetic,0.31526548672566373,0.4588
kinetics,0.34457964601769914,0.2732
kinky,0.4192477876106195,-0.5423
kiosk,0.33351769911504425,-0.2023
kiosks,0.41482300884955753,-0.2023
kiss,0.36670353982300885,0.4215
kissed,0.3844026548672566,0.3818
kisser,0.4463495575221239,0.4019
kisses,0.459070796460177,0.5106
kissing,0.40099557522123896,0.5719
kittenish,0.41648230088495575,0.25
knavish,0.4319690265486726,-0.2263
knew,0.3606194690265487,0.6369
knife,0.20630530973451328,-0.5859
knifed,0.2129424778761062,-0.5859
knifes,0.28761061946902655,-0.5859
knifing,0.2295353982300885,-0.5859
knightly,0.4186946902654867,0.4019
knock,0.2743362831858407,-0.3818
knocked,0.27654867256637167,-0.3818
knocking,0.26382743362831856,-0.3818
knockings,0.26382743362831856,-0.3818
knockout,0.435287610619469,0.5859
knocks,0.35564159292035397,-0.3818
knottier,0.5082964601769911,-0.4404
knottiest,0.5293141592920354,-0.4404
knotty,0.6720132743362832,-0.4404
know,0.4269911504424779,0.6369
knowing,0.461283185840708,0.6369
known,0.4728982300884956,0.6369
knows,0.5309734513274337,0.6369
laborious,0.34845132743362833,-0.1027
labour,0.3877212389380531,-0.4767
laboured,0.3700221238938053,-0.4767
labouring,0.32577433628318586,-0.4767
labours,0.44413716814159293,-0.4767
lacerate,0.290929203539823,-0.25
lacerated,0.26603982300884954,-0.25
lachrymose,0.4004424778761062,-0.4939
lacing,0.1836283185840708,-0.4588
lacings,0.24004424778761063,-0.4588
lack,0.14712389380530974,-0.3182
lackadaisical,0.16869469026548672,-0.3818
lacked,0.16482300884955753,-0.1531
lackey,0.33904867256637167,-0.4215
lackeys,0.3954646017699115,-0.4215
lacking,0.18141592920353983,-0.1531
lacks,0.25110619469026546,-0.3182
lactate,0.3655973451327434,-0.4404
laden,0.17256637168141592,-0.4767
lag,0.11559734513274336,-0.34
lagged,0.1515486725663717,-0.296
lagging,0.168141592920354,-0.2732
lags,0.24004424778761063,-0.3612
lain,0.18528761061946902,0.128
lam,0.1554203539823009,0.1779
lamb,0.17643805309734514,0.3818
lambasted,0.30918141592920356,-0.4019
lambasting,0.28926991150442477,-0.4019
lambs,0.28042035398230086,0.3818
lame,0.17146017699115043,-0.4215
lamed,0.18418141592920353,-0.4215
lamely,0.3827433628318584,-0.4588
lameness,0.3069690265486726,-0.2023
lament,0.3125,-0.4588
lamentable,0.28761061946902655,-0.3612
lamentably,0.28761061946902655,-0.3612
lamentation,0.32577433628318586,-0.34
lamentations,0.32577433628318586,-0.4404
lamented,0.2948008849557522,-0.34
lamenter,0.32577433628318586,-0.296
lamenting,0.25055309734513276,-0.4588
laments,0.3689159292035398,-0.3612
lamest,0.37057522123893805,-0.3612
lampoon,0.3401548672566372,-0.3182
lampoons,0.3694690265486726,-0.3182
landmark,0.2627212389380531,0.0772
landmarks,0.2627212389380531,0.0772
languid,0.3213495575221239,-0.3818
languish,0.35398230088495575,-0.4215
languished,0.3230088495575221,-0.4215
languishes,0.3230088495575221,-0.4215
languishing,0.30973451327433627,-0.4215
languor,0.40099557522123896,-0.34
languorous,0.4170353982300885,-0.3818
larceny,0.4264380530973451,-0.4588
large,0.24834070796460178,0.3182
larger,0.31692477876106195,0.3182
largest,0.398783185840708,0.3182
lash,0.2560840707964602,-0.2732
lashed,0.273783185840708,-0.2732
lashes,0.34845132743362833,-0.2732
lashing,0.2903761061946903,-0.2732
lashings,0.3196902654867257,-0.2732
lassitude,0.5099557522123894,-0.34
last,0.37555309734513276,-0.5994
lasts,0.4795353982300885,-0.5994
lather,0.3528761061946903,-0.2732
lathered,0.33517699115044247,-0.2732
lathers,0.4092920353982301,-0.2732
latin,0.3230088495575221,0.5574
laud,0.2870575221238938,0.5719
laudable,0.30807522123893805,0.5574
laudatory,0.521570796460177,0.5423
lauded,0.3047566371681416,0.5719
lauding,0.3213495575221239,0.5719
lauds,0.39103982300884954,0.5719
laugh,0.3014380530973451,0.5574
laughable,0.28042035398230086,0.0516
laughably,0.39103982300884954,0.296
laughed,0.3036504424778761,0.4588
laugher,0.35011061946902655,0.4019
laughing,0.290929203539823,0.4939
laughingly,0.24834070796460178,0.5106
laughs,0.3827433628318584,0.4939
laughter,0.4098451327433628,0.4939
launched,0.3313053097345133,0.128
laurels,0.4629424778761062,0.5423
lavishly,0.5348451327433629,0.4404
lawbreaker,0.38716814159292035,-0.5267
lawbreakers,0.38716814159292035,-0.5267
lawful,0.47732300884955753,0.4215
lawfully,0.5912610619469026,0.1027
lawsuit,0.6426991150442478,-0.2263
lawsuits,0.6720132743362832,-0.1531
lax,0.33185840707964603,-0.3182
laxer,0.43805309734513276,-0.3182
lay,0.3545353982300885,0.128
lazier,0.48285398230088494,-0.5106
laziest,0.5647123893805309,-0.5719
lazy,0.6155973451327433,-0.3612
lead,0.13219026548672566,-0.0516
leaded,0.14988938053097345,-0.0516
leaden,0.1720132743362832,-0.4019
leading,0.16648230088495575,-0.0516
leads,0.2361725663716814,-0.0516
leak,0.1515486725663717,-0.34
leakage,0.1720132743362832,0.1779
leakages,0.2013274336283186,0.1779
leaked,0.16924778761061948,-0.3182
leaking,0.18584070796460178,-0.34
leaks,0.2555309734513274,-0.34
lean,0.17643805309734514,-0.5574
leaner,0.2560840707964602,-0.5574
leanest,0.3379424778761062,-0.5574
lease,0.25110619469026546,0.34
leased,0.2577433628318584,0.34
leases,0.33241150442477874,0.34
leasing,0.2743362831858407,0.34
leave,0.30254424778761063,-0.0516
leaved,0.30918141592920356,-0.0516
leaves,0.3838495575221239,-0.0516
leaving,0.32577433628318586,-0.0516
leavings,0.35508849557522126,-0.0516
lecture,0.44966814159292035,-0.4019
lectured,0.4375,-0.4019
lectures,0.47898230088495575,-0.4019
lecturing,0.3932522123893805,-0.4019
led,0.11061946902654868,-0.0516
leeway,0.5116150442477876,0.296
left,0.25331858407079644,-0.0516
leftover,0.4480088495575221,-0.3182
legal,0.1709070796460177,0.128
legally,0.33573008849557523,0.1027
legerdemain,0.20575221238938052,-0.0516
leisurely,0.5055309734513275,0.4404
lemon,0.27267699115044247,-0.3612
lemons,0.35398230088495575,-0.3612
lenient,0.2997787610619469,0.2732
lessen,0.3993362831858407,-0.3182
lessened,0.38163716814159293,-0.3182
lessening,0.33738938053097345,-0.3182
lessens,0.4557522123893805,-0.3182
lesser,0.4391592920353982,-0.3612
let,0.252212389380531,0.2263
lethargic,0.3125,-0.296
lethargy,0.4717920353982301,-0.34
lets,0.3766592920353982,0.2263
letting,0.4269911504424779,0.2263
levelheaded,0.3174778761061947,0.4019
lever,0.39601769911504425,0.5106
levered,0.39823008849557523,0.5106
levering,0.3855088495575221,0.5106
levers,0.47732300884955753,0.5106
levied,0.33241150442477874,-0.296
levies,0.40707964601769914,-0.296
levy,0.5271017699115044,-0.296
levying,0.5613938053097345,-0.296
lewd,0.3268805309734513,-0.5859
liabilities,0.1720132743362832,-0.2023
liability,0.2959070796460177,-0.2023
liar,0.24280973451327434,-0.5106
liars,0.3467920353982301,-0.5267
libellous,0.2627212389380531,-0.4767
liberal,0.25663716814159293,0.2732
liberalisation,0.230641592920354,0.5267
liberally,0.31526548672566373,0.4215
liberate,0.310287610619469,0.5106
liberated,0.2853982300884956,0.5106
liberates,0.310287610619469,0.5106
liberating,0.26548672566371684,0.5106
liberation,0.2704646017699115,0.4767
libertarian,0.3230088495575221,0.2263
libertarianism,0.3230088495575221,0.1027
libertarians,0.3230088495575221,0.0258
liberties,0.3047566371681416,0.5106
libertine,0.27876106194690264,-0.2263
libertines,0.27876106194690264,0.1027
liberty,0.4811946902654867,0.5267
lice,0.14491150442477876,-0.3818
lick,0.16482300884955753,0.2023
licked,0.18252212389380532,0.2023
licking,0.19911504424778761,-0.4588
licks,0.2688053097345133,0.2023
lie,0.1288716814159292,0.128
lied,0.1454646017699115,-0.3818
lieder,0.22511061946902655,-0.3818
lies,0.25331858407079644,-0.4215
life,0.14657079646017698,0.3818
lifeguard,0.2782079646017699,0.5859
lifeguards,0.2782079646017699,0.5859
lifelike,0.1581858407079646,0.3612
lift,0.27101769911504425,0.296
lifted,0.288716814159292,0.296
lifting,0.3053097345132743,0.296
lifts,0.375,0.296
light,0.27323008849557523,0.3818
lighten,0.28650442477876104,0.4404
lightened,0.24446902654867256,0.4404
lightening,0.2245575221238938,0.4404
lightens,0.31581858407079644,0.4404
lighter,0.3219026548672566,-0.4404
lightest,0.37444690265486724,-0.4404
lightheaded,0.25442477876106195,-0.2263
lighthearted,0.26991150442477874,0.4215
lighting,0.2627212389380531,-0.34
lightly,0.43805309734513276,0.4588
lightness,0.32577433628318586,0.3612
lights,0.3545353982300885,0.3818
likable,0.20962389380530974,0.5106
like,0.17146017699115043,0.3612
likeable,0.19247787610619468,0.4588
liked,0.18418141592920353,0.4215
likes,0.2754424778761062,0.4215
liking,0.22787610619469026,0.4019
likings,0.2842920353982301,0.4019
lilliputian,0.34845132743362833,-0.2023
limit,0.31692477876106195,-0.296
limitation,0.3506637168141593,-0.296
limitations,0.3506637168141593,-0.2732
limited,0.31913716814159293,-0.2263
limiting,0.3064159292035398,-0.3818
limitless,0.3561946902654867,0.2263
limits,0.39823008849557523,-0.296
limping,0.2903761061946903,-0.2023
line,0.19966814159292035,-0.3612
lines,0.3036504424778761,-0.3612
linger,0.2815265486725664,-0.2023
lingered,0.26382743362831856,-0.2023
lingering,0.2195796460176991,-0.2023
lingers,0.3379424778761062,-0.2023
link,0.2195796460176991,0.296
linked,0.2372787610619469,0.296
linking,0.2538716814159292,0.296
links,0.3235619469026549,0.296
lionise,0.3473451327433628,0.5719
lionised,0.33517699115044247,0.5719
liquidate,0.4280973451327434,-0.4215
liquidated,0.4280973451327434,-0.4215
liquidating,0.41482300884955753,-0.4215
liquidator,0.4280973451327434,-0.6808
liquidators,0.4280973451327434,-0.6808
list,0.3932522123893805,0.0772
listed,0.41095132743362833,0.0772
listing,0.42754424778761063,0.0772
listings,0.45685840707964603,0.0772
lists,0.49723451327433627,0.0772
literacy,0.5165929203539823,0.4404
litigation,0.3396017699115044,-0.2023
litigious,0.3799778761061947,-0.2023
little,0.4446902654867257,-0.2023
littler,0.4894911504424779,-0.2023
littlest,0.5420353982300885,-0.2023
live,0.3235619469026549,0.128
lived,0.336283185840708,0.128
livelier,0.3711283185840708,0.4019
liveliest,0.39214601769911506,0.4767
livelihood,0.310287610619469,0.2023
livelihoods,0.310287610619469,0.2263
liveliness,0.35011061946902655,0.3818
lively,0.5348451327433629,0.4404
liven,0.3694690265486726,0.4404
livened,0.37168141592920356,0.4404
livening,0.35896017699115046,0.4404
livens,0.45077433628318586,0.4404
lives,0.42754424778761063,0.3818
livid,0.34513274336283184,-0.5423
living,0.3799778761061947,0.4019
livings,0.43639380530973454,0.4019
load,0.20962389380530974,-0.4404
loaded,0.22732300884955753,0.3612
loading,0.24391592920353983,-0.4404
loadings,0.27323008849557523,-0.4404
loads,0.31360619469026546,-0.4404
loaf,0.20962389380530974,-0.2023
loafed,0.22732300884955753,-0.2023
loafing,0.24391592920353983,-0.2023
loafs,0.31360619469026546,-0.2023
loath,0.34623893805309736,-0.25
loathe,0.35011061946902655,-0.4939
loathed,0.34845132743362833,-0.4767
loathes,0.4065265486725664,-0.4404
loathing,0.33573008849557523,-0.5719
loathsome,0.39601769911504425,-0.4588
loathsomeness,0.39601769911504425,-0.4019
lobbied,0.22898230088495575,0.0258
lobbies,0.2870575221238938,0.0258
lobby,0.42146017699115046,0.0258
lobbying,0.41095132743362833,-0.0772
lock,0.2245575221238938,0.34
locked,0.24225663716814158,0.34
locking,0.2588495575221239,0.34
locks,0.32853982300884954,0.34
loco,0.25995575221238937,-0.3182
loftier,0.39491150442477874,0.4588
loftiest,0.44745575221238937,0.4588
loftiness,0.398783185840708,0.3182
lofty,0.540929203539823,0.4588
loggerheads,0.26327433628318586,-0.6249
loiter,0.42201327433628316,-0.2023
loitered,0.4043141592920354,-0.2023
loitering,0.3600663716814159,-0.2023
loiters,0.478429203539823,-0.2023
lollipop,0.34623893805309736,-0.5267
lollipops,0.34623893805309736,-0.5267
lone,0.2594026548672566,-0.2732
lonelier,0.3069690265486726,-0.34
loneliest,0.32798672566371684,-0.5267
loneliness,0.28595132743362833,-0.4215
lonely,0.4706858407079646,-0.3612
loner,0.3495575221238938,-0.3182
loners,0.43086283185840707,-0.2263
lonesome,0.3866150442477876,-0.3612
lonesomeness,0.3506637168141593,-0.4215
longing,0.2959070796460177,-0.0258
longingly,0.3545353982300885,0.1779
longings,0.3252212389380531,0.1027
look,0.290929203539823,0.1779
looked,0.3086283185840708,0.1027
